,OBJECTID,ID_ACCIDENT,DATE_,GROUPE_ACCIDENT,TYPE,CAUSE,COMMUNE,CONDITIONS_LUMINEUSES,CONDITIONS_METEO,CONSEQUENCES,COOR_X,COOR_Y,ETAT_ROUTE,GENRE_ROUTE,HEURE,JOUR,NB_ENFANTS_IMPLIQUES,NB_ENFANTS_ECOLE,NB_BLESSES_LEGERS,NB_BLESSES_GRAVES,NB_TUES,NB_PIETONS,NB_BICYCLETTES,NB_VAE_25,NB_VAE_45,NB_CYCLOMOTEURS,NB_MOTOS_50,NB_MOTOS,NB_VOITURES_TOURISME,NB_VOITURES_LIVRAISON,NB_CAMIONS,NB_BUS,NB_TRAM,NB_TRAINS,NB_SENIORS,NB_TC,REF_GROUPE_CAUSE,TOTAL_PERSONNES,ANNEE,E,N,LATITUDE,LONGITUDE
35722,48803,220521028,20220521,Accident par tamponnement,Collision avec un véhicule en marche,Etat de la personne - Influence de l'alcool,Genève,Jour,Beau temps,Avec dommages matériels,2500771.903,1117486.876,Route sèche,Route principale,90000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,1,0,,,2022,2500771.9,1117486.88,6.1530629724042,46.20150625718043
35723,48804,220624260,20220624,Accident en s'engageant sur une route,Collision en s'engageant depuis le bord de la route,Priorité - Autres attitude fautive en lien avec la priorité,Genève,Jour,Beau temps,Avec blessés légers,2500754.828,1118583.425,Route sèche,Autre,190000.0,Vendredi,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2500754.83,1118583.43,6.152608666351469,46.211366535054026
35724,48805,221006298,20221006,Accident en traversant une route,Collision avec le trafic venant de la droite et obliquant à gauche,Signalisation lumineuse - Non-respect d'un feu rouge,Genève,Jour,Beau temps,Avec blessés légers,2500139.385,1118637.756,Route sèche,Route principale,150000.0,Jeudi,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500139.39,1118637.76,6.144623495405944,46.21176404191156
35725,48806,220522002,20220521,Accident par tamponnement,Collision avec un véhicule en marche,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec dommages matériels,2499332.654,1118624.157,Route sèche,Route principale,230000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2499332.65,1118624.16,6.134174379936358,46.21152137242703
35726,48406,221103105,20221103,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Le Grand-Saconnex,Nuit,Beau temps,Avec dommages matériels,2497981.079,1121282.425,Route sèche,Autoroute,30000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,,,2022,2497981.08,1121282.43,6.116082260616917,46.235226934998934
35727,48407,220810264,20220810,Dérapage ou perte de maîtrise,"Lors de l'évitement, sans collision",Cause inconnue - Cause inconnue,Collonge-Bellerive,Jour,Beau temps,Avec blessés légers,2504465.68,1121810.932,Route sèche,Route secondaire,170000.0,Mercredi,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2504465.68,1121810.93,6.200025216875053,46.24093394667203
35728,48408,221016056,20221015,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Conduite - Marche arrière imprudente,Vernier,Jour,Beau temps,Avec dommages matériels,2497782.048,1119578.311,Route sèche,Autre,150000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2497782.05,1119578.31,6.113876073434921,46.21986927492746
35729,48409,220225089,20220225,Accident impliquant des piétons,Piéton traversant la chaussée touché par un véhicule circulant en ligne droite,Comportement du piéton / du conducteur d'EAV - Traversée imprudente de la route,Vernier,Jour,Beau temps,Avec blessés légers,2494631.151,1118524.748,Route sèche,Route principale,80000.0,Vendredi,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0,0.0,1,0,,,2022,2494631.15,1118524.75,6.073285689782475,46.209906661553454
35730,48410,220111107,20220111,Accident impliquant des piétons,Piéton traversant la chaussée touché par un véhicule circulant en ligne droite,Priorité - Autres attitude fautive en lien avec la priorité,Genève,Jour,Temps couvert,Avec blessés graves,2498478.842,1118353.259,Route sèche,Route principale,80000.0,Mardi,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,,,2022,2498478.84,1118353.26,6.123171507898274,46.208956385716725
35731,48411,220417036,20220417,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Bernex,Jour,Beau temps,Avec dommages matériels,2495336.417,1115632.211,Route sèche,Autoroute,150000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,2,0,,,2022,2495336.42,1115632.21,6.0830711436424965,46.18400061811132
35732,48412,220108068,20220108,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Comportement du cycliste ou du cyclomotoriste - Emprunter un passage pour piétons pour traverser la route,Genève,Jour,Temps couvert,Avec blessés légers,2500566.327,1117754.424,Route humide,Route principale,140000.0,Samedi,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2500566.33,1117754.42,6.150343124572202,46.2038822392293
35733,48413,220707217,20220627,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Chêne-Bourg,Inconnu,Autre,Avec dommages matériels,2504201.677,1116571.56,Autre,Route principale,140000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2504201.68,1116571.56,6.197678932863182,46.19377096578926
35734,48414,220525180,20220517,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Inattention et distraction - Manque d'attention momentané,Genève,Aurore / crépuscule,Beau temps,Avec dommages matériels,2501501.387,1117072.0,Route sèche,Route principale,190000.0,Mardi,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0,0,,,2022,2501501.39,1117072.0,6.162599995880402,46.197881942147475
35735,48415,220309003,20220307,Dérapage ou perte de maîtrise,Sans collision,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec blessés légers,2500702.821,1117532.191,Route sèche,Route principale,200000.0,Lundi,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2500702.82,1117532.19,6.152158504631082,46.201903592478686
35736,48416,220516006,20220515,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Lancy,Nuit,Beau temps,Avec blessés graves,2498877.871,1114477.482,Route sèche,Route principale,220000.0,Dimanche,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2498877.87,1114477.48,6.129180364740615,46.17415646231911
35737,48417,220915039,20220910,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Genève,Nuit,Beau temps,Avec blessés légers,2500060.002,1117482.487,Route sèche,Route secondaire,0.0,Samedi,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2500060.0,1117482.49,6.143842320291144,46.201361312796315
35738,48418,220627008,20220414,Collision frontale,Frôlement avec le trafic en sens inverse (sans dépassement),Conduite - Croisement longitudinal non conforme ou circulation trop à gauche,Veyrier,Jour,Beau temps,Avec dommages matériels,2501443.823,1114860.258,Route sèche,Route secondaire,150000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0,0,,,2022,2501443.82,1114860.26,6.162321074835363,46.177980234512496
35739,48419,220216005,20220215,Collision frontale,Autre cas de collision frontale (par ex. conducteur roulant à contre-sens),Cause inconnue - Cause inconnue,Genève,Nuit,Temps couvert,Avec blessés légers,2498831.288,1116039.21,Route sèche,Route principale,230000.0,Mardi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2498831.29,1116039.21,6.128239062767502,46.188196175358584
35740,48420,220214293,20220124,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Cause inconnue,Versoix,Inconnu,Autre,Avec dommages matériels,2501936.0,1126474.0,Autre,Route secondaire,80000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2501936.0,1126474.0,6.16625129677953,46.28251109778517
35741,48421,220825046,20220819,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Influence de tiers - Présence d'animaux sauvages sur la chaussée,Vandoeuvres,Nuit,Pluie,Avec dommages matériels,2505588.307,1119339.669,Route mouillée,Route principale,10000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2505588.31,1119339.67,6.215078333357094,46.21886489307689
35742,48422,220213012,20220213,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec dommages matériels,2498794.644,1118611.817,Route sèche,Autre,40000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498794.64,1118611.82,6.127206689383032,46.21132958659678
35743,48423,220314095,20220314,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Collision lors du changement de voie vers la gauche,Priorité - Non-respect du signal de priorité «Cédez le passage»,Bernex,Jour,Beau temps,Avec dommages matériels,2495235.473,1115913.817,Route humide,Autoroute,80000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.0,0.0,2,0,,,2022,2495235.47,1115913.82,6.081700760719102,46.186517767890656
35744,48698,220404312,20220404,Accident par tamponnement,Collision avec un véhicule en marche,Conduite - Suivre de trop près le véhicule qui précède,Plan-les-Ouates,Jour,Beau temps,Avec blessés légers,2497506.496,1113101.976,Route sèche,Autoroute,170000.0,Lundi,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2497506.5,1113101.98,6.111727023878755,46.16157723198118
35745,48699,220302171,20220302,Accident en quittant une route,Collision en obliquant à gauche avec le trafic venant en sens inverse,Priorité - Priorité en obliquant à gauche devant des véhicules venant en sens inverse,Genève,Jour,Beau temps,Avec blessés légers,2498988.104,1116573.792,Route sèche,Route principale,120000.0,Mercredi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2498988.1,1116573.79,6.130154160116654,46.1930279444508
35746,48700,221212102,20221204,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Vernier,Jour,Pluie,Avec dommages matériels,2495622.672,1119103.661,Route humide,Route secondaire,90000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2495622.67,1119103.66,6.086001662165951,46.21526823155616
35747,48701,220416015,20220415,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec dommages matériels,2499553.84,1116932.543,Route sèche,Route secondaire,140000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499553.84,1116932.54,6.137404138557404,46.19633942670961
35748,48702,220816348,20220810,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Genève,Nuit,Beau temps,Avec dommages matériels,2500312.808,1119201.04,Route sèche,Route secondaire,210000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500312.81,1119201.04,6.146749961609867,46.21685614107671
35749,48703,221118139,20221114,Accident lors d'un dépassement ou lors d'un changement de voie de circulation,Frôlement latéral avec le véhicule sur la voie voisine,Dépassement - En dépassant de trop près (latéral),Meyrin,Nuit,Temps couvert,Avec dommages matériels,2492929.363,1121332.09,Route sèche,Route principale,30000.0,Lundi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2492929.36,1121332.09,6.050594193070694,46.23488751153871
35750,48704,221030016,20221030,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Bernex,Aurore / crépuscule,Temps couvert,Avec dommages matériels,2495248.96,1115893.049,Route humide,Autoroute,70000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2495248.96,1115893.05,6.081880111275019,46.18633305897043
35751,48705,221005183,20221005,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Bernex,Jour,Beau temps,Avec blessés légers,2494957.492,1115153.307,Route sèche,Route principale,80000.0,Mercredi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,,,2022,2494957.49,1115153.31,6.078272011868088,46.179634196248664
35752,48706,221019006,20221018,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Corsier (GE),Jour,Beau temps,Avec dommages matériels,2505608.072,1124380.137,Route sèche,Route principale,160000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2505608.07,1124380.14,6.214313553291049,46.26420425584531
35753,48707,221028005,20221028,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de l'alcool,Genève,Nuit,Beau temps,Avec dommages matériels,2499735.001,1117301.509,Route sèche,Route principale,0.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499735.0,1117301.51,6.139671323265809,46.19968511805386
35754,48708,221005096,20221005,Accident par tamponnement,"Collision avec un véhicule en marche, en reculant",Conduite - Marche arrière imprudente,Veyrier,Jour,Beau temps,Avec blessés légers,2501534.942,1114212.357,Route sèche,Route principale,90000.0,Mercredi,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0,0.0,0,0,,,2022,2501534.94,1114212.36,6.163637434324727,46.17216611352093
35755,48709,220614155,20220614,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Confignon,Aurore / crépuscule,Beau temps,Avec dommages matériels,2495959.516,1115101.613,Route sèche,Route principale,70000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2495959.52,1115101.61,6.091257957674738,46.179324953177094
35756,48710,220604019,20220603,Accident en s'engageant sur une route,Collision en obliquant à gauche avec le trafic venant de gauche,Priorité - Non-respect du signal de priorité «Stop»,Collonge-Bellerive,Jour,Beau temps,Avec dommages matériels,2505671.194,1122528.677,Route sèche,Route principale,170000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2505671.19,1122528.68,6.215507047308222,46.24756012955568
35757,48711,221203095,20221202,Accident par tamponnement,Collision avec un véhicule en marche,"Utilisation du véhicule - Manouvres incorrectes dans le véhicule (confusion frein - accélérateur, glisser de la pédale de frein dans les véhicules à transmission automatique, etc.)",Lancy,Jour,Temps couvert,Avec dommages matériels,2498843.525,1115140.483,Route sèche,Route principale,120000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,2,0,,,2022,2498843.52,1115140.48,6.128592085731474,46.18011453794731
35758,48712,220427250,20220426,Dérapage ou perte de maîtrise,Sans collision,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec blessés graves,2501552.227,1117315.23,Route sèche,Route principale,120000.0,Mardi,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2501552.23,1117315.23,6.163207214857209,46.200077098307595
35759,48713,220512298,20220324,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Inconnu,Autre,Avec dommages matériels,2498405.0,1118696.0,Autre,Route principale,20000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2498405.0,1118696.0,6.122140273770797,46.212027946993196
35760,48714,221027153,20221021,Accident en s'engageant sur une route,Collision en obliquant à droite avec le trafic venant de gauche,Priorité - Non-respect du signal de priorité «Stop»,Genève,Jour,Pluie,Avec blessés légers,2499647.927,1120371.589,Route mouillée,Route principale,170000.0,Vendredi,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2499647.93,1120371.59,6.137883180490963,46.227285547215054
35761,48715,220222158,20220130,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Nuit,Beau temps,Avec dommages matériels,2500363.729,1117109.678,Route sèche,Autre,210000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2500363.73,1117109.68,6.14785625118235,46.198053204870455
35762,48807,220609247,20220609,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Vernier,Jour,Beau temps,Avec blessés légers,2496137.282,1119546.004,Route sèche,Route principale,190000.0,Jeudi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,1,0,,,2022,2496137.28,1119546.0,6.092570793366537,46.21932648391332
35763,48808,220923266,20220918,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Genève,Nuit,Beau temps,Avec dommages matériels,2501144.382,1117553.674,Route sèche,Route principale,40000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2501144.38,1117553.67,6.1578737584681,46.2021618711176
35764,48809,221201141,20221201,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Lancy,Inconnu,Autre,Avec dommages matériels,2498325.72,1114297.162,Autre,Route principale,110000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2498325.72,1114297.16,6.122070953968403,46.17245136571949
35765,48810,221122312,20220925,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Conduite - Marche arrière imprudente,Genève,Jour,Beau temps,Avec dommages matériels,2500018.097,1118378.806,Route sèche,Autre,180000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500018.1,1118378.81,6.143107554841726,46.20941691718671
35766,48811,221028215,20221028,Accident par tamponnement,Collision avec un véhicule en marche,Priorité - Non-respect du signal de priorité «Cédez le passage»,Thônex,Jour,Temps couvert,Avec blessés légers,2504556.149,1116396.455,Route sèche,Autre,130000.0,Vendredi,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2504556.15,1116396.45,6.202305755824689,46.192246358753174
35767,48812,221212087,20221203,Accident en parquant,Avec violation de l'obligation de déclarer,Cause inconnue - Véhicule stationné (omission de la déclaration obligatoire),Genève,Nuit,Autre,Avec dommages matériels,2500741.926,1116175.645,Autre,Autre,200000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,,,2022,2500741.93,1116175.64,6.152953526349887,46.18970803565266
35768,48813,221013201,20221013,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Priorité - Non-respect du signal de priorité «Stop»,Genève,Jour,Beau temps,Avec dommages matériels,2499001.072,1116564.153,Route sèche,Route principale,100000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2499001.07,1116564.15,6.130324225483698,46.19294318744696
35769,48814,221203056,20221203,Dérapage ou perte de maîtrise,Collision avec un obstacle en manoeuvrant,Etat de la personne - Influence de l'alcool,Genève,Jour,Temps couvert,Avec dommages matériels,2499507.564,1116278.451,Route sèche,Route secondaire,120000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499507.56,1116278.45,6.136945485378013,46.19044939373727
35770,48815,221020215,20221020,Accident en traversant une route,Collision avec le trafic traversant depuis la gauche,Priorité - Non-respect du signal de priorité «Cédez le passage»,Genève,Jour,Temps couvert,Avec blessés graves,2500050.377,1117468.459,Route mouillée,Route principale,100000.0,Jeudi,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2500050.38,1117468.46,6.143720712198005,46.20123369154095
35771,48816,220726152,20220717,Collision frontale,Frôlement avec le trafic en sens inverse (sans dépassement),Priorité - Autres attitude fautive en lien avec la priorité,Meyrin,Nuit,Beau temps,Avec dommages matériels,2495248.935,1120538.194,Route sèche,Route secondaire,0.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2495248.93,1120538.19,6.0808371109279955,46.22811261922912
35772,48817,221106006,20221105,Dérapage ou perte de maîtrise,Collision avec un obstacle sur la chaussée,Inattention et distraction - Manque d'attention momentané,Chêne-Bourg,Nuit,Beau temps,Avec dommages matériels,2504171.614,1117249.251,Route sèche,Route principale,230000.0,Samedi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2504171.61,1117249.25,6.197150363107102,46.1998621404323
35773,48818,221212345,20221212,Dérapage ou perte de maîtrise,Sans collision,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec blessés graves,2500174.308,1118438.704,Route sèche,Route principale,120000.0,Lundi,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2500174.31,1118438.7,6.145118502671066,46.20997880857998
35774,48819,220423013,20220423,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Etat de la personne - Influence de stupéfiants,Lancy,Nuit,Beau temps,Avec blessés légers,2498912.33,1114752.509,Route sèche,Route secondaire,20000.0,Samedi,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498912.33,1114752.51,6.129567012008947,46.17663535336603
35775,48820,220922191,20220922,Dérapage ou perte de maîtrise,"Lors de l'évitement, sans collision",Conduite - Manque d'égards en changeant de voie,Genève,Jour,Beau temps,Avec blessés légers,2501497.351,1116974.239,Route sèche,Route principale,140000.0,Jeudi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2501497.35,1116974.24,6.162568294245668,46.19700205731458
35776,48821,220409002,20220408,Accident en parquant,Collision avec un autre usager de la route,Inattention et distraction - Manque d'attention momentané,Genève,Nuit,Beau temps,Avec blessés légers,2498347.745,1118395.153,Route sèche,Route principale,200000.0,Vendredi,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498347.75,1118395.15,6.121464084995619,46.2093133460101
35777,48822,220611108,20220611,Accident impliquant des piétons,Autre cas d'accident impliquant des piétons,Comportement du piéton / du conducteur d'EAV - Autre attitude fautive du piéton ou du conducteur d'EAV,Lancy,Jour,Beau temps,Avec blessés légers,2498184.57,1116333.646,Route sèche,Autre,170000.0,Samedi,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2498184.57,1116333.65,6.119799673998894,46.190746848866276
35778,48823,221208059,20221208,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Inattention et distraction - Manque d'attention momentané,Genève,Aurore / crépuscule,Beau temps,Avec dommages matériels,2500755.605,1118669.581,Route sèche,Route principale,70000.0,Jeudi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2500755.61,1118669.58,6.152600448071975,46.21214151706072
35779,48824,221126048,20221126,Dérapage ou perte de maîtrise,Sans collision,Inattention et distraction - Manque d'attention momentané,Genève,Jour,Beau temps,Avec blessés graves,2499921.823,1116068.46,Route sèche,Route principale,100000.0,Samedi,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,,,2022,2499921.82,1116068.46,6.142355511085931,46.188622454503545
35780,48825,221102148,20221102,Accident en s'engageant sur une route,Collision en s'engageant depuis le bord de la route,Priorité - Autres attitude fautive en lien avec la priorité,Perly-Certoux,Jour,Beau temps,Avec blessés légers,2496095.005,1112345.539,Route sèche,Route principale,100000.0,Mercredi,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0.0,0.0,0,0,,,2022,2496095.0,1112345.54,6.093624875163444,46.154557096381225
35781,48424,221230060,20221111,Accident en parquant,Collision avec un obstacle fixe (y compris véhicule correctement stationné),Inattention et distraction - Manque d'attention momentané,Genève,Inconnu,Autre,Avec dommages matériels,2499998.282,1118444.18,Route sèche,Autre,210000.0,Vendredi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2499998.28,1118444.18,6.142836770363041,46.21000193078709
35782,48425,220531341,20220531,Autres,Autres,"Chargement ou passager du véhicule - Chute à l'intérieur du véhicule (dans le tramway, etc.)",Carouge (GE),Jour,Beau temps,Avec blessés graves,2500174.013,1115243.927,Route sèche,Route principale,100000.0,Mardi,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1,0,,,2022,2500174.01,1115243.93,6.145797710445816,46.18124381762857
35783,48426,220322211,20220322,Accident par tamponnement,Collision avec véhicule à l'arrêt,Conduite - Suivre de trop près le véhicule qui précède,Confignon,Jour,Beau temps,Avec dommages matériels,2495745.596,1114955.802,Route sèche,Route principale,100000.0,Mardi,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,1,0,,,2022,2495745.6,1114955.8,6.088520645817466,46.177980373808154
35784,48427,220911037,20220911,Dérapage ou perte de maîtrise,Collision avec un obstacle hors de la chaussée,Conduite - Marche arrière imprudente,Avusy,Jour,Beau temps,Avec dommages matériels,2489739.621,1111314.762,Route sèche,Route principale,80000.0,Dimanche,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,,,2022,2489739.62,1111314.76,6.011616815341501,46.14427474290568
35785,48428,220917089,20220917,Accident par tamponnement,Collision avec véhicule à l'arrêt,Inattention et distraction - Manque d'attention momentané,Vernier,Jour,Beau temps,Avec blessés légers,2496527.815,1119361.751,Route sèche,Route principale,70000.0,Samedi,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0.0,0.0,0,0,,,2022,2496527.82,1119361.75,6.097672125363578,46.21772952962428
35786,48429,221214292,20221214,Dérapage ou perte de maîtrise,Collision avec un autre usager de la route,"Utilisation du véhicule - Manouvres incorrectes dans le véhicule (confusion frein - accélérateur, glisser de la pédale de frein dans les véhicules à transmission automatique, etc.)",Lancy,Aurore / crépuscule,Pluie,Avec dommages matériels,2498747.064,1115969.783,Route mouillée,Route principale,170000.0,Mercredi,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0.0,0.0,0,1,,,2022,2498747.06,1115969.78,6.127163313558575,46.18755902059941
